	(0, 1]	(1, 2]	(2, 3]	(3, 4]	(4, 5]	(5, 6]	(6, 7]
trial_0	0	0	0	0	3	10	7
trial_1	0	0	0	0	3	17	4
trial_2	0	0	0	0	4	13	7
trial_3	0	0	0	1	4	14	5
trial_4	0	0	0	0	2	12	7
trial_5	0	0	0	0	7	14	4
trial_6	0	0	0	0	2	16	9
trial_7	0	0	0	0	2	16	7
trial_8	0	1	0	0	2	14	8
trial_9	0	0	0	0	6	15	4
trial_10	0	0	0	0	0	10	8
trial_11	0	0	0	0	3	16	6
trial_12	0	0	0	0	5	14	4
trial_13	0	0	0	0	4	13	8
trial_14	0	0	0	0	3	16	5
trial_15	0	0	0	0	4	14	6
trial_16	0	0	0	0	5	11	7
trial_17	0	0	0	0	1	15	8
trial_18	0	0	0	0	2	17	4
trial_19	0	0	0	0	4	16	5
trial_20	0	0	0	0	6	11	8
trial_21	0	0	0	0	2	13	9
trial_22	0	0	0	0	4	16	5
trial_23	0	0	0	0	2	16	8
trial_24	0	0	0	0	2	12	6
trial_25	0	0	0	0	2	11	7
trial_26	0	0	0	0	2	15	8
trial_27	0	0	0	1	4	13	6
trial_28	0	0	0	0	4	9	3
trial_29	0	0	0	1	2	17	5
trial_30	0	0	0	0	3	12	8
trial_31	0	0	0	0	2	15	9
trial_32	0	0	0	0	3	13	5
trial_33	0	0	0	1	2	14	7
trial_34	0	0	1	0	4	10	7
trial_35	0	0	0	0	5	13	5
trial_36	0	0	0	0	3	13	9
trial_37	0	0	0	0	4	14	5
trial_38	0	0	0	0	3	15	4
trial_39	0	0	0	0	1	14	5
trial_40	0	0	1	0	7	9	6
trial_41	0	0	0	0	1	14	10
trial_42	0	0	0	0	0	18	9
trial_43	0	0	0	0	4	13	7
trial_44	0	0	0	2	3	13	4
trial_45	0	0	0	1	5	11	10
trial_46	0	0	0	0	1	14	9
trial_47	0	0	0	1	4	9	10
trial_48	0	0	0	0	3	12	5
trial_49	0	0	0	0	4	14	9
trial_50	0	0	0	2	7	8	7
trial_51	0	0	0	0	3	13	7
trial_52	0	0	0	0	3	15	6
trial_53	0	0	0	0	3	14	4
trial_54	0	0	0	0	3	12	7
trial_55	0	0	0	1	2	13	9
trial_56	0	0	0	0	2	13	6
trial_57	0	0	0	0	1	17	9
trial_58	0	0	0	0	5	12	7
trial_59	0	0	0	0	3	16	6
trial_60	0	0	0	1	5	16	2
trial_61	0	0	0	1	5	10	10
trial_62	0	0	0	0	7	12	7
trial_63	0	0	0	0	2	19	4
trial_64	0	0	0	1	2	17	5
trial_65	0	0	0	0	0	18	4
trial_66	0	0	0	0	4	17	3
trial_67	0	0	0	0	6	10	6
trial_68	0	0	0	0	2	16	6
trial_69	0	0	0	0	5	9	11
trial_70	0	0	0	0	2	15	8
trial_71	0	0	0	0	5	10	10
trial_72	0	0	0	0	2	15	6
trial_73	0	0	0	0	6	10	6
trial_74	0	0	0	0	2	16	5
trial_75	0	0	0	0	4	12	9
trial_76	0	0	0	0	1	18	5
trial_77	0	0	0	1	1	15	7
trial_78	0	0	0	0	3	16	7
trial_79	0	0	0	0	4	16	4
trial_80	0	0	0	2	3	12	7
trial_81	0	0	0	1	8	12	6
trial_82	0	0	0	0	2	14	8
trial_83	0	0	0	1	2	10	9
trial_84	0	0	0	0	2	11	7
trial_85	0	0	0	0	5	16	5
trial_86	0	0	0	0	1	13	7
trial_87	0	0	0	0	2	16	7
trial_88	0	0	0	0	2	19	4
trial_89	0	0	0	1	8	10	5
trial_90	0	0	0	0	4	11	9
trial_91	0	0	0	0	5	11	6
trial_92	0	0	0	0	3	17	7
trial_93	0	0	0	0	5	14	5
trial_94	0	0	0	0	2	11	11
trial_95	0	0	0	0	4	16	3
trial_96	0	0	0	0	5	15	5
trial_97	0	0	0	0	4	13	8
trial_98	0	0	0	0	2	16	6
trial_99	0	0	0	2	4	11	6
trial_100	0	0	0	0	0	12	9
trial_101	0	0	0	1	5	15	3
trial_102	0	0	0	0	5	11	9
trial_103	0	0	0	1	3	11	4
trial_104	0	0	0	1	3	13	9
trial_105	0	0	0	0	3	13	5
trial_106	0	0	0	0	3	20	2
trial_107	0	0	0	0	4	14	6
trial_108	0	0	0	0	3	11	8
trial_109	0	0	0	0	1	22	2
trial_110	0	0	0	0	2	12	6
trial_111	0	0	0	0	1	16	6
trial_112	0	0	0	0	1	18	4
trial_113	0	0	0	0	1	16	4
trial_114	0	0	0	0	4	15	6
trial_115	0	0	0	0	5	13	7
trial_116	0	0	0	0	4	13	8
trial_117	0	0	0	0	4	14	5
trial_118	0	0	0	0	3	18	3
trial_119	0	0	0	1	3	13	6
trial_120	0	0	0	1	1	14	8
trial_121	0	0	0	0	4	13	6
trial_122	0	0	0	0	1	16	8
trial_123	0	0	0	0	4	16	4
trial_124	0	0	0	0	5	15	5
trial_125	0	0	0	0	3	14	6
trial_126	0	0	0	2	1	16	6
trial_127	0	0	1	1	2	12	9
trial_128	0	0	0	0	4	11	6
trial_129	0	0	0	0	0	20	5
trial_130	0	0	0	0	2	13	5
trial_131	0	0	0	0	4	14	6
trial_132	0	0	0	0	4	14	7
trial_133	0	0	0	0	4	13	6
trial_134	0	0	0	0	5	11	7
trial_135	0	0	0	0	5	14	6
trial_136	0	0	0	0	3	10	13
trial_137	0	0	0	0	1	15	7
trial_138	0	0	0	1	1	16	7
trial_139	0	0	0	0	2	17	4
trial_140	0	0	0	0	3	13	4
trial_141	0	0	0	0	0	15	7
trial_142	0	0	0	0	3	11	9
trial_143	0	0	0	0	7	11	4
trial_144	0	0	0	0	1	15	8
trial_145	0	0	0	1	3	14	6
trial_146	0	0	0	1	3	15	5
trial_147	0	0	0	0	2	15	5
trial_148	0	0	0	0	5	13	7
trial_149	0	0	0	1	1	12	9
trial_150	0	0	0	1	4	15	3
trial_151	0	0	0	0	2	12	9
trial_152	0	0	0	1	4	15	5
trial_153	0	0	0	1	2	7	10
trial_154	0	0	0	0	4	14	7
trial_155	0	0	0	0	4	20	4
trial_156	0	0	0	0	4	14	5
trial_157	0	0	0	0	3	12	11
trial_158	0	0	0	1	0	15	5
trial_159	0	0	1	0	5	12	5
trial_160	0	0	0	0	5	9	11
trial_161	0	0	0	2	4	12	9
trial_162	0	0	0	0	6	14	5
trial_163	0	0	0	0	5	17	4
trial_164	0	0	1	3	2	11	4
trial_165	0	0	0	0	2	14	8
trial_166	0	0	0	0	0	9	10
trial_167	0	0	0	0	4	13	8
trial_168	0	0	0	0	5	16	4
trial_169	0	0	0	1	3	14	7
trial_170	0	0	0	0	6	14	4
trial_171	0	0	0	0	3	15	5
trial_172	0	0	0	1	1	14	6
trial_173	0	0	0	0	4	11	8
trial_174	0	0	0	1	3	13	6
trial_175	0	0	0	1	3	11	6
trial_176	0	0	0	1	0	14	6
trial_177	0	0	0	0	3	11	8
trial_178	0	0	0	0	1	15	8
trial_179	0	0	0	0	3	15	3
trial_180	0	0	0	0	4	13	8
trial_181	0	0	0	0	3	14	7
trial_182	0	0	0	0	5	18	2
trial_183	0	0	1	0	1	15	6
trial_184	0	0	0	0	1	17	9
trial_185	0	0	0	0	5	16	5
trial_186	0	0	0	0	2	16	6
trial_187	0	0	0	0	2	13	9
trial_188	0	0	0	0	5	12	2
trial_189	0	0	0	0	3	14	7
trial_190	0	0	0	0	5	14	8
trial_191	0	0	0	0	2	16	2
trial_192	0	0	0	1	4	13	5
trial_193	0	0	0	1	3	14	7
trial_194	0	0	0	0	1	13	9
trial_195	0	0	0	0	3	14	2
trial_196	0	0	0	0	3	15	5
trial_197	0	0	0	1	5	12	6
trial_198	0	0	0	1	1	14	6
trial_199	0	0	0	4	3	14	3
