	(0, 1]	(1, 2]	(2, 3]	(3, 4]	(4, 5]	(5, 6]	(6, 7]
trial_0	0	0	0	0	1	19	15
trial_1	0	0	0	0	3	17	16
trial_2	0	0	0	0	2	19	15
trial_3	0	0	0	1	1	20	15
trial_4	0	0	0	1	2	16	17
trial_5	0	0	0	0	2	12	17
trial_6	0	0	0	2	2	14	19
trial_7	0	0	0	2	4	14	16
trial_8	0	0	0	0	1	16	18
trial_9	0	0	0	0	4	7	21
trial_10	0	0	0	1	3	9	21
trial_11	0	0	0	0	2	13	22
trial_12	0	0	0	1	2	17	14
trial_13	0	0	0	1	3	14	17
trial_14	0	0	0	0	2	19	14
trial_15	0	0	0	0	3	11	18
trial_16	0	0	0	0	3	13	18
trial_17	0	0	0	0	2	13	21
trial_18	0	0	0	0	2	17	17
trial_19	0	0	0	0	2	19	15
trial_20	0	0	0	0	4	16	13
trial_21	0	0	0	0	1	22	12
trial_22	0	0	0	0	5	17	14
trial_23	0	0	0	0	4	14	19
trial_24	0	0	0	0	4	14	14
trial_25	0	1	0	1	4	11	18
trial_26	0	0	0	0	5	11	18
trial_27	0	0	0	1	2	14	17
trial_28	0	0	0	0	2	15	15
trial_29	0	0	0	0	2	18	14
trial_30	0	0	0	0	3	20	10
trial_31	0	0	0	0	4	23	11
trial_32	0	0	0	0	2	16	18
trial_33	0	0	0	0	1	20	15
trial_34	0	0	0	0	5	19	12
trial_35	0	0	0	0	0	11	22
trial_36	0	0	0	1	0	17	16
trial_37	0	0	0	0	4	13	18
trial_38	0	0	0	0	2	17	19
trial_39	0	0	0	0	1	14	21
trial_40	0	0	0	0	1	17	18
trial_41	0	0	0	1	1	21	16
trial_42	0	0	0	1	4	11	18
trial_43	0	0	0	0	1	15	15
trial_44	0	0	0	0	5	14	18
trial_45	0	0	0	0	2	18	17
trial_46	0	0	0	0	2	21	14
trial_47	0	0	0	0	2	19	14
trial_48	0	0	0	0	3	13	19
trial_49	0	0	0	0	3	14	16
trial_50	0	0	0	0	5	14	14
trial_51	0	0	0	0	3	20	14
trial_52	0	0	0	0	2	21	14
trial_53	0	0	0	0	5	10	20
trial_54	0	0	0	1	4	16	14
trial_55	0	0	0	0	1	18	14
trial_56	0	0	0	0	2	19	16
trial_57	0	0	0	0	2	17	16
trial_58	0	0	0	0	2	16	17
trial_59	0	0	0	2	4	13	15
trial_60	0	0	0	0	2	20	13
trial_61	0	0	0	0	2	16	16
trial_62	0	0	0	0	3	21	12
trial_63	0	0	0	0	3	20	10
trial_64	0	0	0	0	1	23	10
trial_65	0	0	0	0	2	20	14
trial_66	0	0	0	1	3	20	11
trial_67	0	0	1	0	1	16	18
trial_68	0	0	0	0	2	20	12
trial_69	0	0	0	1	2	14	18
trial_70	0	0	0	0	1	22	13
trial_71	0	0	0	0	2	17	15
trial_72	0	0	0	0	3	18	13
trial_73	0	0	0	0	1	21	12
trial_74	0	0	0	1	2	16	13
trial_75	0	0	0	0	3	17	15
trial_76	0	0	0	1	2	17	17
trial_77	0	0	0	0	1	20	11
trial_78	0	0	0	0	2	16	14
trial_79	0	0	0	0	3	15	17
trial_80	0	0	0	0	1	15	19
trial_81	0	0	0	0	0	24	12
trial_82	0	0	0	1	1	19	13
trial_83	0	0	0	1	3	15	16
trial_84	0	0	0	0	6	13	16
trial_85	0	0	0	0	1	17	20
trial_86	0	0	0	0	4	14	17
trial_87	0	0	0	0	2	14	18
trial_88	0	0	0	0	2	17	15
trial_89	0	0	0	0	2	16	19
trial_90	0	0	0	0	3	12	17
trial_91	0	0	0	1	3	15	17
trial_92	0	0	0	1	0	22	15
trial_93	0	0	0	0	3	20	10
trial_94	0	0	0	0	1	16	15
trial_95	0	0	0	1	0	17	19
trial_96	0	0	0	0	4	11	17
trial_97	0	0	0	0	1	16	17
trial_98	0	0	0	0	2	12	18
trial_99	0	0	0	1	0	13	20
trial_100	0	0	0	0	3	21	10
trial_101	0	0	0	1	7	13	13
trial_102	0	0	0	0	2	17	16
trial_103	0	0	0	0	1	16	16
trial_104	0	0	0	0	3	13	18
trial_105	0	0	0	1	4	14	16
trial_106	0	0	0	0	2	21	14
trial_107	0	0	0	0	0	15	19
trial_108	0	0	0	0	1	19	15
trial_109	0	0	0	0	2	21	14
trial_110	0	0	0	0	2	22	12
trial_111	0	0	0	0	0	20	18
trial_112	0	0	0	0	0	18	17
trial_113	0	0	0	2	0	12	20
trial_114	0	0	0	0	3	16	14
trial_115	0	0	0	0	3	14	20
trial_116	0	0	0	0	5	15	14
trial_117	0	0	0	0	1	20	17
trial_118	0	0	0	0	5	16	12
trial_119	0	0	0	0	1	18	18
trial_120	0	0	0	0	4	12	18
trial_121	0	0	0	0	2	14	18
trial_122	0	0	0	0	3	21	11
trial_123	0	0	0	0	5	17	15
trial_124	0	0	0	0	4	22	9
trial_125	0	0	0	1	2	15	21
trial_126	0	0	0	0	1	18	17
trial_127	0	0	0	0	2	18	16
trial_128	0	0	0	0	7	9	18
trial_129	0	0	0	0	2	13	19
trial_130	0	0	0	0	3	11	24
trial_131	0	0	0	0	6	14	14
trial_132	0	0	0	0	1	16	18
trial_133	0	0	0	0	2	18	16
trial_134	0	0	0	0	4	17	15
trial_135	0	0	0	2	6	14	11
trial_136	0	0	0	0	2	16	18
trial_137	0	0	0	0	3	16	17
trial_138	0	0	0	1	3	13	15
trial_139	0	0	0	0	0	21	16
trial_140	0	0	0	1	3	14	16
trial_141	0	0	0	0	5	18	14
trial_142	0	0	0	0	2	17	15
trial_143	0	0	0	0	4	19	13
trial_144	0	0	0	0	2	11	21
trial_145	0	0	0	1	2	17	15
trial_146	0	0	0	0	1	21	15
trial_147	0	0	0	0	5	14	13
trial_148	0	0	0	1	1	21	14
trial_149	0	0	0	1	2	16	18
trial_150	0	0	0	0	1	18	14
trial_151	0	0	0	1	4	20	10
trial_152	0	0	0	0	0	21	15
trial_153	0	0	0	1	5	14	18
trial_154	0	0	0	0	3	22	13
trial_155	0	0	0	0	5	14	16
trial_156	0	0	0	1	2	22	12
trial_157	0	0	0	0	2	13	19
trial_158	0	0	0	0	3	15	18
trial_159	0	0	0	0	3	16	14
trial_160	0	0	0	0	1	22	11
trial_161	0	0	0	0	1	15	19
trial_162	0	0	0	1	4	11	19
trial_163	0	0	0	0	4	14	16
trial_164	0	0	1	0	0	21	14
trial_165	0	0	0	1	4	19	11
trial_166	0	0	0	0	2	17	19
trial_167	0	0	0	0	1	18	15
trial_168	0	0	0	0	4	6	23
trial_169	0	0	0	0	3	13	21
trial_170	0	0	0	1	2	14	18
trial_171	0	0	0	0	1	17	13
trial_172	0	0	0	0	3	18	17
trial_173	0	0	0	0	0	21	9
trial_174	0	0	0	0	4	16	16
trial_175	0	0	0	0	3	15	17
trial_176	0	0	0	0	0	18	15
trial_177	0	0	0	0	5	19	14
trial_178	0	0	0	0	1	16	17
trial_179	0	0	0	1	1	19	17
trial_180	0	0	0	0	2	11	22
trial_181	0	0	0	0	2	18	15
trial_182	0	0	0	0	2	19	16
trial_183	0	0	0	0	3	21	12
trial_184	0	0	0	0	2	12	19
trial_185	0	0	0	0	3	20	13
trial_186	0	0	0	1	5	13	14
trial_187	0	0	0	1	1	16	17
trial_188	0	0	0	0	1	16	16
trial_189	0	0	0	0	5	12	20
trial_190	0	0	0	0	1	16	18
trial_191	0	0	0	1	2	17	16
trial_192	0	0	0	0	1	20	15
trial_193	0	0	0	0	3	21	12
trial_194	0	0	0	1	1	14	18
trial_195	0	0	0	0	1	20	15
trial_196	0	0	0	0	4	19	13
trial_197	0	0	0	0	0	17	18
trial_198	0	0	0	0	3	17	13
trial_199	0	0	0	0	5	14	15
trial_200	0	0	0	0	1	14	20
trial_201	0	0	0	0	1	12	23
trial_202	0	0	0	0	0	16	18
trial_203	0	0	0	1	2	16	15
trial_204	0	0	0	0	2	18	16
trial_205	0	0	0	0	2	20	14
trial_206	0	0	0	0	2	16	16
trial_207	0	0	0	1	1	11	22
trial_208	0	0	0	0	2	13	19
trial_209	0	0	0	0	3	17	14
trial_210	0	0	0	0	3	21	11
trial_211	0	0	0	0	3	16	16
trial_212	0	0	0	0	4	16	16
trial_213	0	0	0	1	4	14	16
trial_214	0	0	0	0	3	15	18
trial_215	0	0	0	0	2	13	18
trial_216	0	0	0	1	0	12	22
trial_217	0	0	0	0	3	18	13
trial_218	0	0	0	0	4	15	15
trial_219	0	0	0	1	3	16	18
trial_220	0	0	0	0	1	22	13
trial_221	0	0	0	0	2	22	11
trial_222	0	0	0	1	3	18	16
trial_223	0	0	0	1	1	12	20
trial_224	0	0	0	0	6	14	16
trial_225	0	0	0	0	3	20	14
trial_226	0	0	0	1	1	14	20
trial_227	0	0	0	0	4	15	14
trial_228	0	0	0	0	2	18	16
trial_229	0	0	0	0	0	18	16
trial_230	0	0	0	0	6	10	17
trial_231	0	0	0	0	2	14	18
trial_232	0	0	0	0	1	20	14
trial_233	0	0	0	0	3	16	17
trial_234	0	0	0	0	0	17	18
trial_235	0	0	0	1	2	14	16
trial_236	0	0	0	0	4	12	18
trial_237	0	0	0	2	2	18	13
trial_238	0	0	0	1	1	15	17
trial_239	0	0	0	0	4	12	20
trial_240	0	0	0	0	2	16	17
trial_241	0	0	0	0	2	15	20
trial_242	0	0	0	1	3	19	12
trial_243	0	0	0	0	2	16	11
trial_244	0	0	0	0	4	18	16
trial_245	0	0	0	1	2	18	13
trial_246	0	0	0	0	4	15	15
trial_247	0	0	0	0	6	17	15
trial_248	0	0	0	0	2	14	18
trial_249	0	0	0	0	3	17	17
trial_250	0	0	0	0	1	20	10
trial_251	0	0	0	0	2	17	16
trial_252	0	0	0	0	3	22	13
trial_253	0	0	0	0	2	14	20
trial_254	0	0	0	0	6	12	18
trial_255	0	1	1	0	5	17	10
trial_256	0	0	0	0	1	23	9
trial_257	0	0	0	1	4	21	8
trial_258	0	0	0	0	3	21	8
trial_259	0	0	0	0	1	17	19
trial_260	0	0	0	0	3	9	20
trial_261	0	0	0	0	5	16	16
trial_262	0	0	0	0	1	19	18
trial_263	0	0	0	0	0	19	19
trial_264	0	0	0	1	4	14	18
trial_265	0	0	0	0	2	14	19
trial_266	0	0	0	0	3	13	16
trial_267	0	0	0	2	3	7	23
trial_268	0	0	0	0	1	19	15
trial_269	0	0	0	0	1	18	19
trial_270	0	0	0	1	3	14	18
trial_271	0	0	0	0	5	17	16
trial_272	0	0	0	0	3	17	13
trial_273	0	0	0	0	2	13	20
trial_274	0	0	0	0	3	13	17
trial_275	0	0	0	1	3	18	16
trial_276	0	0	0	0	3	20	12
trial_277	0	0	0	0	3	14	18
trial_278	0	0	0	0	1	15	14
trial_279	0	0	0	0	2	14	22
trial_280	0	0	0	0	3	15	16
trial_281	0	0	0	0	1	18	17
trial_282	0	0	0	1	2	18	13
trial_283	0	0	0	1	1	15	14
trial_284	0	0	0	1	0	21	12
trial_285	0	0	0	0	2	12	19
trial_286	0	0	0	0	2	14	20
trial_287	0	0	0	1	1	14	19
trial_288	0	0	0	0	7	15	15
trial_289	0	0	0	0	2	16	17
trial_290	0	0	0	0	2	21	14
trial_291	0	0	0	0	5	15	14
trial_292	0	0	0	0	2	21	12
trial_293	0	0	0	0	2	17	12
trial_294	0	0	0	0	1	17	15
trial_295	0	0	0	0	2	20	13
trial_296	0	0	0	0	2	17	17
trial_297	0	0	0	0	3	15	18
trial_298	0	0	0	0	0	22	14
trial_299	0	0	0	0	2	15	20
trial_300	0	0	0	0	3	14	19
trial_301	0	0	0	0	1	16	19
trial_302	0	0	0	0	2	15	19
trial_303	0	0	0	0	3	17	13
trial_304	0	0	0	2	4	13	17
trial_305	0	0	0	0	3	16	14
trial_306	0	0	0	0	2	18	14
trial_307	0	0	0	1	1	19	16
trial_308	0	0	0	1	1	15	18
trial_309	0	0	0	1	1	22	12
trial_310	0	0	0	0	4	15	12
trial_311	0	0	0	0	1	19	16
trial_312	0	0	0	1	2	18	11
trial_313	0	0	0	1	2	20	14
trial_314	0	0	0	0	3	17	16
trial_315	0	0	1	0	3	16	12
trial_316	0	0	0	0	4	14	16
trial_317	0	0	0	0	6	17	14
trial_318	0	0	0	0	4	15	17
trial_319	0	0	0	0	1	15	19
trial_320	0	0	0	2	2	22	11
trial_321	0	0	0	0	4	16	14
trial_322	0	0	0	0	1	15	18
trial_323	0	0	0	0	2	11	24
trial_324	0	0	0	0	2	26	11
trial_325	0	0	0	0	2	19	16
trial_326	0	0	0	0	3	18	14
trial_327	0	0	0	0	1	18	16
trial_328	0	0	0	0	2	13	21
trial_329	0	0	0	0	3	19	14
trial_330	0	0	0	1	2	15	14
trial_331	0	0	0	0	4	14	16
trial_332	0	0	0	0	2	20	13
trial_333	0	0	0	0	4	15	14
trial_334	0	0	0	0	4	12	17
trial_335	0	0	0	0	0	18	16
trial_336	0	0	0	0	5	17	14
trial_337	0	0	0	0	3	13	18
trial_338	0	0	0	0	2	13	18
trial_339	0	0	0	0	2	21	14
trial_340	0	0	0	0	1	15	18
trial_341	0	0	0	0	3	21	9
trial_342	0	0	0	0	3	16	15
trial_343	0	0	0	0	3	15	15
trial_344	0	0	0	0	6	15	15
trial_345	0	0	0	1	2	18	14
trial_346	0	0	0	0	1	16	15
trial_347	0	0	0	0	2	16	15
trial_348	0	0	1	0	2	14	21
trial_349	0	0	0	0	1	15	17
trial_350	0	0	1	0	3	19	13
trial_351	0	0	0	0	2	11	21
trial_352	0	0	0	1	2	14	17
trial_353	0	0	0	0	4	17	15
trial_354	0	0	0	2	1	15	16
trial_355	0	0	0	0	1	10	22
trial_356	0	0	0	0	2	15	17
trial_357	0	0	0	0	0	17	20
trial_358	0	0	0	0	2	23	12
trial_359	0	0	0	0	1	15	19
trial_360	0	0	0	0	3	16	16
trial_361	0	0	0	0	2	19	17
trial_362	0	0	0	1	1	14	17
trial_363	0	0	0	0	3	16	17
trial_364	0	0	0	0	5	14	15
trial_365	0	0	0	0	4	17	15
trial_366	0	0	0	0	3	12	17
trial_367	0	0	0	1	1	20	13
trial_368	0	0	0	0	0	17	17
trial_369	0	0	0	0	4	18	14
trial_370	0	0	0	0	0	23	11
trial_371	0	0	0	0	5	18	15
trial_372	0	0	0	1	1	17	16
trial_373	0	0	0	0	3	16	14
trial_374	0	0	0	0	1	19	13
trial_375	0	0	0	0	1	19	17
trial_376	0	0	0	0	2	17	19
trial_377	0	0	0	0	1	15	15
trial_378	0	0	0	0	2	17	13
trial_379	0	0	0	1	3	15	17
trial_380	0	0	0	2	3	16	16
trial_381	0	0	0	0	5	17	13
trial_382	0	0	0	0	4	17	14
trial_383	0	0	0	0	3	15	18
trial_384	0	0	0	0	2	18	13
trial_385	0	0	0	0	2	23	14
trial_386	0	0	0	0	3	14	17
trial_387	0	0	0	0	5	11	19
trial_388	0	0	0	0	2	21	12
trial_389	0	0	0	0	5	13	18
trial_390	0	0	0	0	5	16	12
trial_391	0	0	0	1	0	19	13
trial_392	0	0	0	1	1	13	20
trial_393	0	0	0	1	1	14	18
trial_394	0	0	0	0	3	17	18
trial_395	0	0	0	0	1	21	11
trial_396	0	0	0	0	3	15	18
trial_397	0	1	0	0	4	19	11
trial_398	0	0	0	0	3	19	15
trial_399	0	0	0	0	6	11	14
trial_400	0	0	0	0	1	15	17
trial_401	0	0	0	0	1	15	19
trial_402	0	0	0	0	2	17	18
trial_403	0	0	0	0	4	15	16
trial_404	0	0	0	0	1	13	21
trial_405	0	0	0	0	2	12	20
trial_406	0	0	0	0	2	15	20
trial_407	0	0	0	1	1	17	17
trial_408	0	0	0	0	2	15	14
trial_409	0	0	0	2	2	15	18
trial_410	0	0	0	0	1	17	14
trial_411	0	0	0	1	5	14	18
trial_412	0	0	0	0	4	18	14
trial_413	0	0	0	0	4	17	14
trial_414	0	0	0	0	3	12	14
trial_415	0	0	0	0	1	14	19
trial_416	0	0	0	1	1	12	21
trial_417	0	0	0	0	2	14	19
trial_418	0	0	0	0	2	17	15
trial_419	0	0	0	0	2	18	15
trial_420	0	0	0	0	3	11	21
trial_421	0	0	0	0	4	13	18
trial_422	0	0	0	1	5	14	16
trial_423	0	0	0	0	2	15	19
trial_424	0	0	0	0	1	13	22
trial_425	0	0	0	0	4	15	18
trial_426	0	0	0	0	1	14	18
trial_427	0	0	0	1	0	14	20
trial_428	0	0	0	0	1	14	19
trial_429	0	0	0	0	3	20	13
trial_430	0	0	0	0	2	11	24
trial_431	0	0	0	0	2	20	12
trial_432	0	0	0	0	3	15	15
trial_433	0	0	0	1	1	14	19
trial_434	0	0	0	2	1	18	14
trial_435	0	0	0	0	2	17	15
trial_436	0	0	0	0	1	15	21
trial_437	0	0	0	0	0	17	19
trial_438	0	0	0	0	2	16	15
trial_439	0	0	0	0	5	14	16
trial_440	0	0	0	1	2	17	18
trial_441	0	0	0	1	1	25	11
trial_442	0	0	0	0	3	14	20
trial_443	0	0	0	0	4	13	15
trial_444	0	0	0	1	6	21	9
trial_445	0	0	0	0	1	19	15
trial_446	0	0	0	1	4	19	13
trial_447	0	0	0	0	2	16	17
trial_448	0	0	0	2	2	13	19
trial_449	0	0	0	0	1	16	14
trial_450	0	0	0	0	3	12	20
trial_451	0	0	0	1	4	20	12
trial_452	0	0	0	0	3	17	14
trial_453	0	0	0	0	3	18	16
trial_454	0	0	0	0	4	12	19
trial_455	0	0	0	0	0	18	15
trial_456	0	0	0	0	3	13	18
trial_457	0	0	0	0	2	16	18
trial_458	0	0	0	0	2	13	22
trial_459	0	0	0	0	1	15	16
trial_460	0	0	1	0	3	17	15
trial_461	0	0	0	0	3	16	14
trial_462	0	0	0	0	4	11	18
trial_463	0	0	0	0	0	20	18
trial_464	0	0	0	1	5	14	12
trial_465	0	0	0	1	2	13	15
trial_466	0	0	0	0	1	19	15
trial_467	0	0	0	1	3	11	17
trial_468	0	0	0	0	2	16	14
trial_469	0	0	0	0	7	15	14
trial_470	0	0	0	0	3	17	17
trial_471	0	0	0	0	6	12	18
trial_472	0	0	0	1	1	12	19
trial_473	0	0	0	0	5	15	17
trial_474	0	0	0	0	1	17	15
trial_475	0	0	0	0	3	15	19
trial_476	0	0	0	1	6	14	17
trial_477	0	0	0	0	4	16	13
trial_478	0	0	0	1	3	11	20
trial_479	0	0	0	0	2	14	21
trial_480	0	0	0	0	3	17	14
trial_481	0	0	0	0	1	17	16
trial_482	0	0	0	0	3	15	16
trial_483	0	0	0	0	0	18	16
trial_484	0	0	0	2	4	20	12
trial_485	0	0	0	0	2	17	15
trial_486	0	0	0	0	5	22	8
trial_487	0	0	0	0	1	15	19
trial_488	0	0	0	1	3	21	9
trial_489	0	0	0	0	3	15	16
trial_490	0	0	0	0	3	12	23
trial_491	0	0	0	2	2	13	17
trial_492	0	0	0	0	3	14	19
trial_493	0	0	0	1	3	14	16
trial_494	0	0	0	0	6	13	17
trial_495	0	0	0	0	3	17	16
trial_496	0	0	0	0	3	10	19
trial_497	0	0	0	0	4	20	12
trial_498	0	0	0	0	3	15	16
trial_499	0	0	0	1	2	20	14
trial_500	0	0	0	0	1	15	21
trial_501	0	0	0	0	2	22	10
trial_502	0	0	0	0	3	22	11
trial_503	0	0	0	0	5	17	12
trial_504	0	0	0	0	1	16	17
trial_505	0	0	0	0	2	13	20
trial_506	0	0	0	1	1	13	19
trial_507	0	0	0	0	6	17	13
trial_508	0	0	0	0	2	13	21
trial_509	0	0	0	0	3	18	15
trial_510	0	0	0	0	0	15	21
trial_511	0	0	0	0	1	11	22
trial_512	0	0	0	0	0	14	20
trial_513	0	0	0	0	1	11	19
trial_514	0	0	0	0	2	15	17
trial_515	0	0	0	1	3	16	15
trial_516	0	0	0	0	4	16	13
trial_517	0	0	0	0	1	17	14
trial_518	0	0	0	0	2	14	19
trial_519	0	0	0	0	3	15	17
trial_520	0	0	0	2	3	15	14
trial_521	0	0	0	0	1	19	17
trial_522	0	0	0	0	1	14	20
trial_523	0	0	0	0	2	16	16
trial_524	0	0	0	0	2	15	22
trial_525	0	0	0	1	2	15	14
trial_526	0	0	0	1	5	13	18
trial_527	0	0	0	0	2	17	15
trial_528	0	0	0	1	2	13	20
trial_529	0	0	0	0	3	19	12
trial_530	0	0	0	0	0	18	16
trial_531	0	0	0	0	2	17	19
trial_532	0	0	0	0	1	18	15
trial_533	0	0	0	1	3	20	12
trial_534	0	0	0	0	3	17	14
trial_535	0	0	0	0	1	18	17
trial_536	0	0	0	0	1	15	15
trial_537	0	0	0	0	5	13	15
trial_538	0	0	0	1	1	15	16
trial_539	0	0	0	0	2	15	16
trial_540	0	0	0	0	4	8	20
trial_541	0	0	0	0	3	21	9
trial_542	0	0	0	0	2	15	15
trial_543	0	0	0	0	6	18	14
trial_544	0	0	0	0	1	12	22
trial_545	0	0	0	0	0	17	16
trial_546	0	0	0	0	3	20	10
trial_547	0	0	0	0	5	13	16
trial_548	0	0	0	0	6	14	15
trial_549	0	0	0	0	2	17	20
trial_550	0	0	0	0	3	14	16
trial_551	0	0	0	0	1	15	18
trial_552	0	0	0	0	2	13	15
trial_553	0	0	0	0	1	15	20
trial_554	0	0	0	0	0	16	16
trial_555	0	0	0	0	1	18	16
trial_556	0	0	0	0	0	16	20
trial_557	0	0	0	0	3	19	14
trial_558	0	0	0	0	3	14	18
trial_559	0	0	0	0	2	15	19
trial_560	0	0	0	0	6	21	8
trial_561	0	0	0	0	2	22	14
trial_562	0	0	0	0	1	14	21
trial_563	0	0	0	0	3	24	9
trial_564	0	0	0	0	1	18	14
trial_565	0	0	0	1	3	18	11
trial_566	0	0	0	0	3	18	15
trial_567	0	0	0	0	0	15	19
trial_568	0	0	0	1	4	15	16
trial_569	0	0	0	0	0	24	10
trial_570	0	0	0	0	4	12	17
trial_571	0	0	0	0	3	15	14
trial_572	0	0	0	0	2	13	18
trial_573	0	0	0	1	2	17	16
trial_574	0	0	0	0	3	16	15
trial_575	0	0	0	1	2	14	15
trial_576	0	0	0	1	4	17	16
trial_577	0	0	0	0	1	20	13
trial_578	0	0	0	0	1	15	16
trial_579	0	0	0	1	1	19	13
trial_580	0	0	0	0	3	15	18
trial_581	0	0	0	0	1	15	17
trial_582	0	0	0	0	2	17	15
trial_583	0	0	0	0	1	16	18
trial_584	0	0	0	0	3	16	14
trial_585	0	0	0	1	1	19	16
trial_586	0	0	0	0	2	19	15
trial_587	0	0	0	0	3	15	14
trial_588	0	0	0	0	3	16	16
trial_589	0	0	0	1	5	15	17
trial_590	0	0	0	0	2	17	14
trial_591	0	0	0	0	3	14	13
trial_592	0	0	0	0	5	12	17
trial_593	0	0	0	1	3	23	10
trial_594	0	0	0	1	3	16	12
trial_595	0	0	0	0	1	19	17
trial_596	0	0	0	2	2	15	17
trial_597	0	0	0	0	4	17	11
trial_598	0	0	0	0	2	13	20
trial_599	0	0	0	0	1	17	17
trial_600	0	0	0	0	2	18	14
trial_601	0	0	0	0	3	18	14
trial_602	0	0	0	0	1	16	19
trial_603	0	0	0	0	2	17	9
trial_604	0	0	0	0	0	15	16
trial_605	0	0	0	0	0	21	16
trial_606	0	0	0	0	1	13	20
trial_607	0	0	1	0	2	19	14
trial_608	0	0	0	0	3	20	12
